,user,item,rating
8371,1,308,3
8372,1,311,4
8373,1,393,3
8374,1,313,1
8375,1,2478,4
8376,1,2479,3
8377,1,394,1
8378,1,2480,4
8379,1,2481,4
8380,1,2245,5
8381,1,2245,5
8382,1,964,5
8383,1,966,4
8384,1,2124,5
8385,1,2316,5
8386,1,1048,4
8387,1,993,5
8388,1,993,5
8389,1,992,4
8390,1,1698,5
8391,1,1698,5
8392,1,2482,4
8393,1,2483,4
8394,1,1364,5
8395,1,2228,5
8396,1,2484,5
8397,1,1521,4
8398,1,2485,4
8399,1,2484,5
8400,1,1605,4
8401,1,1779,5
8402,1,1106,4
8403,1,1106,4
8404,1,2486,1
8405,1,2487,4
8406,1,1776,4
8407,1,2140,5
8408,1,2140,5
8409,1,2142,5
8410,1,2142,5
8411,1,2139,5
8412,1,2480,4
8413,1,2488,3
8414,1,2245,5
8415,1,2489,4
8416,1,2490,4
8417,1,843,5
8418,1,1724,5
8419,1,295,5
8420,1,2430,4
8421,1,1710,5
8422,1,300,5
8423,1,2418,5
8424,1,941,4
8425,1,1735,4
8426,1,428,4
8427,1,2100,5
8428,1,2051,4
8429,1,1706,5
8430,1,2491,3
8431,1,2432,5
8432,1,2432,5
8433,1,2492,4
8434,1,2409,4
8435,1,1703,5
8436,1,2442,5
8437,1,2442,5
8438,1,383,5
8439,1,1725,4
8440,1,286,4
8441,1,2493,2
8442,1,2494,3
8443,1,495,4
8444,1,2495,4
8445,1,845,4
8446,1,1709,5
8447,1,937,2
8448,1,295,5
8449,1,366,4
8450,1,2432,5
8451,1,2496,3
8452,1,1704,5
8453,1,2497,4
8454,1,2497,4
8455,1,2498,3
8456,1,1037,5
8457,1,1703,5
8458,1,2499,3
8459,1,2138,5
8460,1,2140,5
8461,1,2137,5
8462,1,2140,5
8463,1,2500,5
8464,1,2245,5
8465,1,2245,5
8466,1,1433,5
8467,1,975,3
8468,1,1773,5
8469,1,1799,5
8470,1,2443,5
8471,1,1799,5
8472,1,1773,5
8473,1,2501,4
8474,1,2502,1
8475,1,2503,4
8476,1,1877,4
8477,1,2397,4
8478,1,2504,2
8479,1,677,4
8480,1,677,4
8481,1,379,5
8482,1,1147,4
8483,1,1141,4
8484,1,2505,4
8485,1,2506,4
8486,1,2245,5
8487,1,2507,4
8488,1,2500,5
8489,1,2508,4
8490,1,2509,4
8491,1,296,4
8492,1,1417,4
8493,1,1316,3
8494,1,2457,4
8495,1,2077,5
8496,1,2460,4
8497,1,2450,4
8498,1,1414,3
8499,1,2510,3
8500,1,2462,4
8501,1,2511,4
8502,1,1843,4
8503,1,1418,4
8504,1,2512,4
8505,1,2437,5
8506,1,2513,4
8507,1,2514,5
8508,1,2515,3
8509,1,2415,5
8510,1,2456,4
8511,1,2516,4
8512,1,383,5
8513,1,2517,3
8514,1,2518,3
8515,1,2139,5
8516,1,2138,5
8517,1,2140,5
8518,1,2142,5
8519,1,2138,5
8520,1,2137,5
8521,1,2140,5
8522,1,2142,5
8523,1,2139,5
8524,1,2138,5
8525,1,323,5
8526,1,338,5
8527,1,411,3
8528,1,329,4
8529,1,495,4
8530,1,366,4
8531,1,415,4
8532,1,367,4
8533,1,328,4
8534,1,315,5
8535,1,316,5
8536,1,317,5
8537,1,365,5
8538,1,395,4
8539,1,2473,3
8540,1,384,1
8541,1,716,3
8542,1,940,4
8543,1,2475,3
8544,1,2476,4
8545,1,719,4
8546,1,738,3
8547,1,385,4
8548,1,2519,4
8549,1,387,1
8550,1,386,4
8551,1,2007,4
8552,1,214,4
8553,1,287,4
8554,1,291,4
8555,1,292,4
8556,1,390,3
8557,1,300,5
8558,1,2520,4
8559,1,2520,4
8560,1,2138,5
8561,1,2103,5
8562,1,706,5
8563,1,2500,5
8564,1,2521,4
8565,1,2376,5
8566,1,1706,5
8567,1,1960,5
8568,1,1959,5
8569,1,1757,5
8570,1,2443,5
8571,1,1895,5
8572,1,2522,4
8573,1,2523,4
8574,1,2524,4
8575,1,2525,4
8576,1,2526,4
8577,1,2520,4
8578,1,2522,4
8579,1,2527,2
8580,1,2523,4
8581,1,2528,4
8582,1,2528,4
8583,1,2524,4
8584,1,2529,4
8585,1,2507,4
8586,1,2500,5
8587,1,2508,4
8588,1,2530,4
8589,1,2103,5
8590,1,2103,5
8591,1,570,5
8592,1,1052,5
8593,1,2531,4
8594,1,2532,3
8595,1,2533,4
8596,1,2533,4
8597,1,2534,4
8598,1,2535,4
8599,1,2536,4
8600,1,2537,4
8601,1,2538,4
8602,1,2539,4
8603,1,2540,2
8604,1,2541,4
8605,1,2542,2
8606,1,255,5
8607,1,848,4
8608,1,2123,4
8609,1,2543,1
8610,1,2544,1
8611,1,2545,3
8612,1,2546,5
8613,1,2546,5
8614,1,2546,5
8615,1,2547,4
8616,1,379,5
8617,1,967,5
8618,1,253,5
8619,1,2548,2
8620,1,670,4
8621,1,812,4
8622,1,1477,4
8623,1,1848,5
8624,1,1359,5
8625,1,1359,5
8626,1,1661,4
8627,1,656,5
8628,1,656,5
8629,1,541,4
8630,1,597,5
8631,1,597,5
8632,1,597,5
8633,1,539,4
8634,1,1478,4
8635,1,2549,4
8636,1,843,5
8637,1,2412,5
8638,1,2550,4
8639,1,2550,4
8640,1,2090,4
8641,1,2367,4
8642,1,2094,4
8643,1,2551,4
8644,1,2552,1
8645,1,1906,5
8646,1,2071,4
8647,1,2071,4
8648,1,1524,4
8649,1,1524,4
8650,1,1523,4
8651,1,1894,5
8652,1,1524,4
8653,1,2071,4
8654,1,1896,3
8655,1,1897,4
8656,1,1012,5
8657,1,1898,5
8658,1,1899,4
8659,1,1899,4
8660,1,2553,3
8661,1,1900,4
8662,1,1588,5
8663,1,990,4
8664,1,991,5
8665,1,1029,5
8666,1,1047,5
8667,1,1048,4
8668,1,993,5
8669,1,992,4
8670,1,1101,4
8671,1,1054,5
8672,1,1087,5
8673,1,1129,5
8674,1,1030,5
8675,1,1130,5
8676,1,1056,5
8677,1,1020,5
8678,1,1021,4
8679,1,1033,4
8680,1,1022,4
8681,1,1023,4
8682,1,1024,4
8683,1,1024,4
8684,1,994,3
8685,1,995,3
8686,1,2554,3
8687,1,1025,4
8688,1,1026,5
8689,1,1027,3
8690,1,1034,3
8691,1,1035,4
8692,1,1036,4
8693,1,1036,4
8694,1,1048,4
8695,1,2555,4
8696,1,2556,4
8697,1,2557,4
8698,1,2558,4
8699,1,2558,4
8700,1,2559,4
8701,1,2558,4
8702,1,2555,4
8703,1,2557,4
8704,1,2558,4
8705,1,2555,4
8706,1,2559,4
8707,1,2556,4
8708,1,2555,4
8709,1,2559,4
8710,1,625,5
8711,1,2560,4
8712,1,1359,5
8713,1,2560,4
8714,1,2560,4
8715,1,2070,5
8716,1,2551,4
8717,1,1895,5
8718,1,1896,3
8719,1,1012,5
8720,1,1898,5
8721,1,1899,4
8722,1,1588,5
8723,1,2561,4
8724,1,2562,4
8725,1,2563,4
8726,1,2564,4
8727,1,645,4
8728,1,2565,4
8729,1,2566,3
8730,1,2567,2
8731,1,2568,4
8732,1,2569,4
8733,1,2570,2
8734,1,2571,2
8735,1,2572,2
8736,1,2573,4
8737,1,2574,4
8738,1,1134,4
8739,1,373,4
8740,1,373,4
8741,1,2575,4
8742,1,2576,4
8743,1,381,4
8744,1,2577,2
8745,1,669,5
8746,1,369,4
8747,1,2578,2
8748,1,257,4
8749,1,684,4
8750,1,2579,2
8751,1,2580,2
8752,1,2581,3
8753,1,2582,4
8754,1,809,4
8755,1,2583,2
8756,1,1709,5
8757,1,1702,5
8758,1,1710,5
8759,1,1703,5
8760,1,2584,3
8761,1,2584,3
8762,1,1782,5
8763,1,1269,5
8764,1,1269,5
8765,1,1269,5
8766,1,2585,1
8767,1,2586,4
8768,1,2587,4
8769,1,2588,3
8770,1,2589,1
8771,1,1781,5
8772,1,2152,4
8773,1,2316,5
8774,1,2590,2
8775,1,1781,5
8776,1,2591,4
8777,1,1529,4
8778,1,2592,4
8779,1,655,4
8780,1,2593,4
8781,1,2594,2
8782,1,2595,2
8783,1,1592,4
8784,1,631,4
8785,1,375,5
8786,1,2596,1
8787,1,1783,5
8788,1,1269,5
8789,1,1269,5
8790,1,670,4
8791,1,1691,5
8792,1,2228,5
8793,1,2597,3
8794,1,1112,4
8795,1,808,4
8796,1,1913,4
8797,1,2598,3
8798,1,2599,3
8799,1,2600,3
8800,1,2601,1
8801,1,2602,1
8802,1,2603,4
8803,1,2604,2
8804,1,2605,4
8805,1,1772,4
8806,1,2606,3
8807,1,2607,4
8808,1,2608,3
8809,1,2196,4
8810,1,2609,4
8811,1,2610,1
8812,1,2611,3
8813,1,2612,3
8814,1,881,3
8815,1,2613,3
8816,1,2614,3
8817,1,2615,3
8818,1,2616,4
8819,1,2617,3
8820,1,2618,4
8821,1,2619,4
8822,1,2620,4
8823,1,2621,2
8824,1,2622,4
8825,1,2623,4
8826,1,2624,2
8827,1,2625,3
8828,1,2626,4
8829,1,2627,1
8830,1,2628,3
8831,1,2629,3
8832,1,2630,3
8833,1,1703,5
8834,1,2631,3
8835,1,1703,5
8836,1,2632,1
8837,1,2633,3
8838,1,2634,3
8839,1,173,3
8840,1,662,2
8841,1,1325,4
8842,1,1335,2
8843,1,1336,2
8844,1,2616,4
8845,1,1703,5
8846,1,2635,4
8847,1,2514,5
8848,1,2636,4
8849,1,843,5
8850,1,1841,3
8851,1,2412,5
8852,1,2637,5
8853,1,2637,5
8854,1,2415,5
8855,1,1709,5
8856,1,2638,4
8857,1,2240,5
8858,1,2474,4
8859,1,2639,4
8860,1,2640,5
8861,1,385,4
8862,1,2641,4
8863,1,2642,3
8864,1,383,5
8865,1,364,4
8866,1,2643,4
8867,1,278,4
8868,1,367,4
8869,1,2618,4
8870,1,2644,3
8871,1,2645,4
8872,1,255,5
8873,1,819,5
8874,1,2125,4
8875,1,963,5
8876,1,2126,4
8877,1,818,4
8878,1,851,2
8879,1,2127,5
8880,1,1749,4
8881,1,1748,4
8882,1,2129,4
8883,1,968,4
8884,1,978,4
8885,1,798,4
8886,1,812,4
8887,1,661,4
8888,1,1075,4
8889,1,2646,4
8890,1,2514,5
8891,1,1703,5
8892,1,2640,5
8893,1,366,4
8894,1,2643,4
8895,1,2647,4
8896,1,2648,4
8897,1,2649,3
8898,1,1707,5
8899,1,2240,5
8900,1,425,5
8901,1,295,5
8902,1,425,5
8903,1,2650,4
8904,1,295,5
8905,1,1710,5
8906,1,2651,4
8907,1,2652,3
8908,1,2555,4
8909,1,2559,4
8910,1,1708,5
8911,1,2653,4
8912,1,2412,5
8913,1,1702,5
8914,1,2646,4
8915,1,458,4
8916,1,2654,4
8917,1,320,5
8918,1,2638,4
8919,1,1703,5
8920,1,2655,4
8921,1,2655,4
8922,1,2656,4
8923,1,2657,4
8924,1,2640,5
8925,1,2658,3
8926,1,2659,3
8927,1,2660,4
8928,1,875,1
8929,1,2430,4
8930,1,367,4
8931,1,2661,4
8932,1,2661,4
8933,1,2662,3
8934,1,2415,5
8935,1,2663,4
8936,1,2664,3
8937,1,2665,3
8938,1,2558,5
8939,1,365,5
8940,1,2514,5
8941,1,2666,4
8942,1,1710,5
8943,1,2667,4
8944,1,1707,5
8945,1,295,5
8946,1,2007,4
8947,1,2016,4
8948,1,2033,4
8949,1,2032,3
8950,1,2668,3
8951,1,2669,3
8952,1,1510,5
8953,1,1516,5
8954,1,1512,5
8955,1,1514,5
8956,1,1517,5
8957,1,1512,5
8958,1,1514,5
8959,1,1510,5
8960,1,1512,5
8961,1,1515,5
8962,1,1510,5
8963,1,1517,5
8964,1,1514,5
8965,1,1517,5
8966,1,1511,5
8967,1,2670,4
8968,1,1810,4
8969,1,1703,5
8970,1,1709,5
8971,1,1704,5
8972,1,1705,5
8973,1,1706,5
8974,1,1707,5
8975,1,1709,5
8976,1,1702,5
8977,1,1703,5
8978,1,1703,5
8979,1,1702,5
8980,1,1709,5
8981,1,1709,5
8982,1,1709,5
8983,1,1703,5
8984,1,1710,5
8985,1,1704,5
8986,1,1705,5
8987,1,1706,5
8988,1,1706,5
8989,1,561,4
8990,1,154,5
8991,1,561,4
8992,1,155,5
8993,1,154,5
8994,1,155,5
8995,1,2671,5
8996,1,180,4
8997,1,155,5
8998,1,2671,5
8999,1,2671,5
9000,1,2004,4
9001,1,2007,4
9002,1,1702,5
9003,1,2653,4
9004,1,296,4
9005,1,425,5
9006,1,2662,3
9007,1,2672,4
9008,1,1709,5
9009,1,843,5
9010,1,2673,4
9011,1,2654,4
9012,1,295,5
9013,1,2650,4
9014,1,2637,5
9015,1,2477,3
9016,1,2674,4
9017,1,2675,2
9018,1,1708,5
9019,1,2676,4
9020,1,2677,3
9021,1,2515,3
9022,1,1707,5
9023,1,365,5
9024,1,2636,4
9025,1,2240,5
9026,1,2667,4
9027,1,2678,3
9028,1,2679,4
9029,1,2680,3
9030,1,1635,4
9031,1,2103,5
9032,1,425,5
9033,1,2681,3
9034,1,2556,4
9035,1,2559,4
9036,1,2682,4
9037,1,1417,4
9038,1,1704,5
9039,1,843,5
9040,1,2421,4
9041,1,296,4
9042,1,2683,4
9043,1,1706,5
9044,1,2673,4
9045,1,2407,4
9046,1,300,5
9047,1,2684,3
9048,1,2685,4
9049,1,2686,1
9050,1,2687,3
9051,1,2688,3
9052,1,2689,3
9053,1,2690,1
9054,1,2691,3
9055,1,2365,3
9056,1,2687,3
9057,1,2692,3
9058,1,2692,3
9059,1,2693,1
9060,1,2694,1
9061,1,964,5
9062,1,638,5
9063,1,2122,5
9064,1,848,4
9065,1,2695,4
9066,1,296,4
9067,1,749,3
9068,1,2696,3
9069,1,1702,5
9070,1,300,5
9071,1,2697,4
9072,1,1710,5
9073,1,2695,4
9074,1,2698,4
9075,1,314,4
9076,1,323,5
9077,1,338,5
9078,1,411,3
9079,1,329,4
9080,1,495,4
9081,1,366,4
9082,1,415,4
9083,1,367,4
9084,1,315,5
9085,1,316,5
9086,1,317,5
9087,1,368,3
9088,1,382,3
9089,1,383,5
9090,1,318,5
9091,1,318,5
9092,1,319,4
9093,1,320,5
9094,1,321,4
9095,1,322,4
9096,1,322,4
9097,1,2472,4
9098,1,424,3
9099,1,395,4
9100,1,2699,3
9101,1,2700,3
9102,1,2700,3
9103,1,1702,5
9104,1,323,5
9105,1,338,5
9106,1,329,4
9107,1,495,4
9108,1,366,4
9109,1,415,4
9110,1,328,4
9111,1,315,5
9112,1,317,5
9113,1,368,3
9114,1,382,3
9115,1,364,4
9116,1,365,5
9117,1,383,5
9118,1,318,5
9119,1,319,4
9120,1,319,4
9121,1,320,5
9122,1,320,5
9123,1,321,4
9124,1,2701,4
9125,1,2702,5
9126,1,2702,5
9127,1,2702,5
9128,1,2703,4
9129,1,2704,3
9130,1,298,4
9131,1,298,4
9132,1,2705,3
9133,1,2706,3
9134,1,2707,3
9135,1,1359,5
9136,1,1359,5
9137,1,2708,2
9138,1,2709,4
9139,1,2573,4
9140,1,1855,5
9141,1,1773,5
9142,1,1773,5
9143,1,2710,4
9144,1,2711,4
9145,1,2712,4
9146,1,2713,4
9147,1,2714,2
9148,1,106,4
9149,1,1520,5
9150,1,380,5
9151,1,1498,4
9152,1,2715,3
9153,1,2716,3
9154,1,2717,2
9155,1,2718,3
9156,1,2347,4
9157,1,2719,1
9158,1,2720,2
9159,1,2721,3
9160,1,1585,4
9161,1,2722,3
9162,1,1500,3
9163,1,632,4
9164,1,2344,3
9165,1,65,1
9166,1,2723,3
9167,1,1478,4
9168,1,2724,3
9169,1,1109,1
9170,1,1960,5
9171,1,1961,5
9172,1,1959,5
9173,1,1709,5
9174,1,1706,5
9175,1,2373,5
9176,1,2725,4
9177,1,2619,4
9178,1,2623,4
9179,1,2618,4
9180,1,2726,4
9181,1,2727,2
9182,1,2620,4
9183,1,2619,4
9184,1,2699,3
9185,1,2728,3
9186,1,2700,3
9187,1,2729,3
9188,1,2347,4
9189,1,106,4
9190,1,632,4
9191,1,2702,5
9192,1,2701,4
9193,1,2730,4
9194,1,2730,4
9195,1,2731,1
9196,1,1433,5
9197,1,106,4
9198,1,2295,5
9199,1,2295,5
9200,1,2732,4
9201,1,2732,4
9202,1,2733,3
9203,1,1745,4
9204,1,2734,4
9205,1,2735,2
9206,1,2736,4
9207,1,2737,4
9208,1,2699,3
9209,1,1855,5
9210,1,1855,5
9211,1,2738,3
9212,1,2739,2
9213,1,2443,5
9214,1,372,5
9215,1,2740,2
9216,1,2741,3
9217,1,2742,2
9218,1,1359,5
9219,1,2743,4
9220,1,2744,3
9221,1,2593,4
9222,1,1782,5
9223,1,1782,5
9224,1,1782,5
9225,1,2745,4
9226,1,2746,1
9227,1,2747,4
9228,1,2748,4
9229,1,656,5
9230,1,2749,5
9231,1,2750,2
9232,1,2751,4
9233,1,2749,5
9234,1,2749,5
9235,1,1433,5
9236,1,1433,5
9237,1,1799,5
9238,1,2752,4
9239,1,2156,5
9240,1,2753,4
9241,1,2754,2
9242,1,2755,2
9243,1,1771,4
9244,1,2756,4
9245,1,2757,2
9246,1,2758,4
9247,1,1698,5
9248,1,2759,2
9249,1,2316,5
9250,1,2760,3
9251,1,2761,4
9252,1,2762,2
9253,1,2743,4
9254,1,656,5
9255,1,2763,3
9256,1,2483,4
9257,1,1640,4
9258,1,2764,4
9259,1,1364,5
9260,1,2765,2
9261,1,2766,2
9262,1,2767,4
9263,1,2768,4
9264,1,2769,3
9265,1,2770,2
9266,1,2771,3
9267,1,1521,4
9268,1,2772,1
9269,1,2773,4
9270,1,2549,4
9271,1,2774,2
9272,1,2775,4
9273,1,2776,2
9274,1,2245,5
9275,1,2777,4
9276,1,2778,4
9277,1,1433,5
9278,1,2779,4
9279,1,2712,4
9280,1,2780,3
9281,1,2781,3
9282,1,2741,3
9283,1,1773,5
9284,1,2782,4
9285,1,2783,1
9286,1,2784,1
9287,1,2785,4
9288,1,1134,4
9289,1,2786,3
9290,1,2335,4
9291,1,2749,5
9292,1,1359,5
9293,1,2749,5
9294,1,2749,5
9295,1,1359,5
9296,1,1364,5
9297,1,1364,5
9298,1,2156,5
9299,1,2752,4
9300,1,2787,4
9301,1,2788,4
9302,1,2789,2
9303,1,2790,4
9304,1,2511,4
9305,1,696,4
9306,1,314,4
9307,1,323,5
9308,1,338,5
9309,1,411,3
9310,1,329,4
9311,1,495,4
9312,1,366,4
9313,1,415,4
9314,1,415,4
9315,1,367,4
9316,1,1359,5
9317,1,2620,4
9318,1,1364,5
9319,1,1359,5
9320,1,2767,4
9321,1,2156,5
9322,1,656,5
9323,1,2791,4
9324,1,2792,2
9325,1,2791,4
9326,1,2747,4
9327,1,1698,5
9328,1,1698,5
9329,1,2793,2
9330,1,1342,1
9331,1,2761,4
9332,1,1029,5
9333,1,1047,5
9334,1,1048,4
9335,1,993,5
9336,1,2771,4
9337,1,2794,3
9338,1,2795,3
9339,1,1894,5
9340,1,1899,4
9341,1,2562,4
9342,1,2796,3
9343,1,2551,4
9344,1,2564,4
9345,1,680,2
9346,1,2729,3
9347,1,1417,4
9348,1,2797,4
9349,1,1679,5
9350,1,42,4
9351,1,2077,5
9352,1,2798,4
9353,1,296,4
9354,1,228,2
9355,1,2407,4
9356,1,747,3
9357,1,2799,3
9358,1,2091,4
9359,1,2800,3
9360,1,2801,3
9361,1,2802,1
9362,1,351,5
9363,1,2103,5
9364,1,2103,5
9365,1,2803,4
9366,1,2804,4
9367,1,2805,4
9368,1,212,4
9369,1,1037,5
9370,1,2495,4
9371,1,339,5
9372,1,2806,4
9373,1,2807,4
9374,1,218,2
9375,1,2808,3
9376,1,2809,4
9377,1,2810,3
9378,1,2811,4
9379,1,2812,4
9380,1,1359,5
9381,1,2156,5
9382,1,656,5
9383,1,1365,4
9384,1,2813,4
9385,1,1652,4
9386,1,1698,5
9387,1,380,5
9388,1,2814,2
9389,1,2768,4
9390,1,2747,4
9391,1,2484,5
9392,1,2815,3
9393,1,2815,3
9394,1,661,5
9395,1,539,4
9396,1,154,5
9397,1,2103,5
9398,1,2816,2
9399,1,2817,3
9400,1,2818,3
9401,1,172,4
9402,1,2819,4
9403,1,72,4
9404,1,532,5
9405,1,2820,4
9406,1,73,3
9407,1,2821,4
9408,1,212,4
9409,1,128,3
9410,1,2822,4
9411,1,76,4
9412,1,2823,4
9413,1,2824,4
9414,1,2349,4
9415,1,2136,5
9416,1,2825,4
9417,1,540,2
9418,1,1393,4
9419,1,2826,4
9420,1,2132,4
9421,1,2531,4
9422,1,608,4
9423,1,2827,3
9424,1,2828,4
9425,1,2352,4
9426,1,2829,4
9427,1,570,5
9428,1,2830,4
9429,1,669,5
9430,1,255,5
9431,1,255,5
9432,1,964,5
9433,1,1803,5
9434,1,2831,3
9435,1,2831,3
9436,1,2813,4
9437,1,1365,4
9438,1,532,5
9439,1,2764,4
9440,2,2832,5
9441,2,2833,5
9442,2,2834,5
9443,2,2720,4
9444,2,2835,5
9445,2,1122,5
9446,2,2836,5
9447,2,2837,5
9448,2,2838,5
9449,2,2071,5
9450,2,2839,5
9451,2,2840,5
9452,2,2841,5
9453,2,2842,5
9454,2,2843,3
9455,2,2844,4
9456,2,2296,4
9457,2,2845,5
9458,2,2846,3
9459,2,379,5
9460,2,2847,4
9461,2,2392,5
9462,2,2848,5
9463,2,2849,4
9464,2,1011,4
9465,2,2850,3
9466,2,2839,5
9467,2,2842,5
9468,2,2851,5
9469,2,2852,4
9470,2,2843,3
9471,2,2852,4
9472,2,2712,4
9473,2,1589,4
9474,2,2853,4
9475,2,2507,5
9476,2,2854,5
9477,2,2855,5
9478,2,2856,4
9479,2,2833,5
9480,2,2840,5
9481,2,2857,5
9482,2,2834,5
9483,2,2854,5
9484,2,2720,4
9485,2,2858,4
9486,2,2839,5
9487,2,2859,4
9488,2,2860,3
9489,2,2861,4
9490,2,2862,4
9491,2,2845,5
9492,2,2863,4
9493,2,2864,4
9494,2,2865,3
9495,2,2866,5
9496,2,379,5
9497,2,379,5
9498,2,1649,4
9499,2,2867,4
9500,2,2868,4
9501,2,2869,2
9502,2,2870,3
9503,2,2871,3
9504,2,2837,5
9505,2,2833,5
9506,2,2872,3
9507,2,2873,4
9508,2,2874,4
9509,2,2875,4
9510,2,2876,4
9511,2,2877,4
9512,2,2878,4
9513,2,2879,3
9514,2,2880,4
9515,2,2881,4
9516,2,2882,4
9517,2,2840,5
9518,2,2833,5
9519,2,2839,5
9520,2,2883,5
9521,2,2854,5
9522,2,2864,4
9523,2,2884,5
9524,2,2885,5
9525,2,2148,5
9526,2,2864,4
9527,2,2886,5
9528,2,2858,4
9529,2,2838,5
9530,2,2335,5
9531,2,1122,5
9532,2,2866,5
9533,2,2887,5
9534,2,2836,5
9535,2,2720,4
9536,2,2837,5
9537,2,2835,5
9538,2,2851,5
9539,2,2841,5
9540,2,2840,5
9541,2,2857,5
9542,2,2839,5
9543,2,2883,5
9544,2,2884,5
9545,2,2888,5
9546,2,2885,5
9547,2,2889,5
9548,2,2886,5
9549,2,2838,5
9550,2,2335,5
9551,2,1122,5
9552,2,2866,5
9553,2,2842,5
9554,2,2887,5
9555,2,2071,5
9556,2,2836,5
9557,2,2720,4
9558,2,2834,5
9559,2,2890,5
9560,2,2833,5
9561,2,2864,4
9562,2,1122,5
9563,2,2071,5
9564,2,2836,5
9565,2,2837,5
9566,2,2835,5
9567,2,2841,5
9568,2,2840,5
9569,2,2833,5
9570,2,2839,5
9571,2,2866,5
9572,2,2071,5
9573,2,2720,4
9574,2,2720,4
9575,2,2837,5
9576,2,2834,5
9577,2,2890,5
9578,2,2835,5
9579,2,2851,5
9580,2,2841,5
9581,2,2840,5
9582,2,2833,5
9583,2,2854,5
9584,2,2889,5
9585,2,2858,4
9586,2,2842,5
9587,2,2071,5
9588,2,2720,4
9589,2,2857,5
9590,2,2833,5
9591,2,2839,5
9592,2,2854,5
9593,2,2148,5
9594,2,2864,4
9595,2,2884,5
9596,2,2888,5
9597,2,2889,5
9598,2,2858,4
9599,2,2838,5
9600,2,2833,5
9601,2,2842,5
9602,2,2855,5
9603,2,2891,5
9604,2,2892,4
9605,2,2893,5
9606,2,2894,5
9607,2,2895,5
9608,2,2896,4
9609,2,2897,4
9610,2,2898,5
9611,2,2899,4
9612,2,2899,4
9613,2,2900,4
9614,2,2901,4
9615,2,2902,4
9616,2,2903,4
9617,2,2904,4
9618,2,2905,4
9619,2,2905,4
9620,2,2905,4
9621,2,2906,4
9622,2,2898,5
9623,2,2907,4
9624,2,2908,4
9625,2,2902,4
9626,2,2904,4
9627,2,2909,4
9628,2,2910,5
9629,2,2911,4
9630,2,2912,3
9631,2,2899,4
9632,2,2913,4
9633,2,2914,4
9634,2,1122,5
9635,2,2839,5
9636,2,2909,4
9637,2,2906,4
9638,2,2839,5
9639,2,2771,3
9640,2,2915,5
9641,2,2148,5
9642,2,2898,5
9643,2,2916,5
9644,2,2507,5
9645,2,2842,5
9646,2,2917,4
9647,2,2918,3
9648,2,2919,5
9649,2,2920,5
9650,2,1112,4
9651,2,2846,3
9652,2,2921,4
9653,2,2922,3
9654,2,2923,2
9655,2,2924,1
9656,2,2925,3
9657,2,2926,4
9658,2,2927,2
9659,2,2928,2
9660,2,2929,3
9661,2,2930,2
9662,2,750,4
9663,2,2931,4
9664,2,2932,3
9665,2,2933,4
9666,2,2898,5
9667,2,2899,4
9668,2,2934,4
9669,2,2910,5
9670,2,2898,5
9671,2,2903,4
9672,2,2934,4
9673,2,2916,5
9674,2,379,5
9675,2,2935,5
9676,2,2936,2
9677,2,2937,4
9678,2,2844,4
9679,2,1387,3
9680,2,379,5
9681,2,2938,5
9682,2,2245,4
9683,2,2392,5
9684,2,2850,3
9685,2,1644,4
9686,2,2895,5
9687,2,1388,3
9688,2,379,5
9689,2,2836,5
9690,2,2847,4
9691,2,2939,3
9692,2,2858,4
9693,2,1642,4
9694,2,1641,4
9695,2,2833,5
9696,2,2940,4
9697,2,2917,4
9698,2,2916,5
9699,2,2941,4
9700,2,2861,4
9701,2,2845,5
9702,2,2841,5
9703,2,2863,4
9704,2,1589,4
9705,2,1122,5
9706,2,2942,4
9707,2,2943,4
9708,2,2944,5
9709,2,2885,5
9710,2,2507,5
9711,2,2945,4
9712,2,2946,4
9713,2,1589,4
9714,2,2947,4
9715,2,379,5
9716,2,1645,4
9717,2,2916,5
9718,2,2948,3
9719,2,1589,4
9720,2,65,4
9721,2,2836,5
9722,2,2949,4
9723,2,2950,3
9724,2,2836,5
9725,2,2951,4
9726,2,2952,4
9727,2,2953,4
9728,2,2954,2
9729,2,2895,5
9730,2,2955,5
9731,2,2955,5
9732,2,2956,4
9733,2,2957,2
9734,2,2958,4
9735,2,2952,4
9736,2,2836,5
9737,2,2959,4
9738,2,2960,4
9739,2,2961,4
9740,2,2962,4
9741,2,2963,4
9742,2,2964,3
9743,2,2965,4
9744,2,2966,2
9745,2,2967,4
9746,2,837,3
9747,2,2968,4
9748,2,2969,5
9749,2,2955,5
9750,2,2896,4
9751,2,2895,5
9752,2,2958,4
9753,2,2955,5
9754,2,2951,4
9755,2,2970,2
9756,2,2953,4
9757,2,2971,4
9758,2,2972,2
9759,2,2552,4
9760,2,2148,5
9761,2,2973,4
9762,2,2952,4
9763,2,1773,4
9764,2,2895,5
9765,2,2958,4
9766,2,2878,4
9767,2,2552,4
9768,2,2974,4
9769,2,2975,4
9770,2,2842,5
9771,2,2976,5
9772,2,2976,5
9773,2,2977,4
9774,2,2978,5
9775,2,2868,4
9776,2,2842,5
9777,2,2889,5
9778,2,2976,5
9779,2,2910,5
9780,2,2974,4
9781,2,2975,4
9782,2,2838,5
9783,2,2910,5
9784,2,2938,5
9785,2,2974,4
9786,2,2974,4
9787,2,2910,5
9788,2,2979,4
9789,2,2979,4
9790,2,2959,4
9791,2,2980,2
9792,2,2981,3
9793,2,2982,4
9794,2,2983,4
